,Date,Open,High,Low,Close,Adj Close,Volume
21,2024-04-09 09:36:00+05:30,2958.0,2958.39990234375,2957.050048828125,2958.10009765625,2958.10009765625,3125
22,2024-04-09 09:37:00+05:30,2958.10009765625,2960.35009765625,2958.10009765625,2960.0,2960.0,3911
23,2024-04-09 09:38:00+05:30,2960.0,2960.050048828125,2959.0,2959.050048828125,2959.050048828125,10522
24,2024-04-09 09:39:00+05:30,2959.800048828125,2959.800048828125,2958.0,2959.0,2959.0,4271
25,2024-04-09 09:40:00+05:30,2958.64990234375,2961.550048828125,2958.64990234375,2961.550048828125,2961.550048828125,5360
26,2024-04-09 09:41:00+05:30,2961.550048828125,2962.85009765625,2961.550048828125,2961.75,2961.75,5807
27,2024-04-09 09:42:00+05:30,2962.25,2962.25,2961.10009765625,2961.60009765625,2961.60009765625,3451
28,2024-04-09 09:43:00+05:30,2961.85009765625,2963.0,2961.60009765625,2962.75,2962.75,3823
29,2024-04-09 09:44:00+05:30,2962.60009765625,2964.300048828125,2962.5,2963.35009765625,2963.35009765625,5489
30,2024-04-09 09:45:00+05:30,2963.35009765625,2964.85009765625,2963.35009765625,2963.75,2963.75,6396
31,2024-04-09 09:46:00+05:30,2963.75,2963.75,2961.89990234375,2963.14990234375,2963.14990234375,5751
32,2024-04-09 09:47:00+05:30,2963.14990234375,2963.89990234375,2963.0,2963.050048828125,2963.050048828125,3453
33,2024-04-09 09:48:00+05:30,2963.10009765625,2963.25,2961.60009765625,2961.85009765625,2961.85009765625,5563
34,2024-04-09 09:49:00+05:30,2961.85009765625,2964.85009765625,2961.85009765625,2964.300048828125,2964.300048828125,4301
35,2024-04-09 09:50:00+05:30,2964.85009765625,2967.550048828125,2964.35009765625,2967.25,2967.25,9495
36,2024-04-09 09:51:00+05:30,2967.550048828125,2969.14990234375,2966.5,2969.14990234375,2969.14990234375,7570
37,2024-04-09 09:52:00+05:30,2969.14990234375,2969.5,2967.300048828125,2968.14990234375,2968.14990234375,6452
38,2024-04-09 09:53:00+05:30,2968.199951171875,2970.949951171875,2967.64990234375,2969.89990234375,2969.89990234375,11876
39,2024-04-09 09:54:00+05:30,2969.949951171875,2974.300048828125,2969.949951171875,2972.75,2972.75,12315
40,2024-04-09 09:55:00+05:30,2972.60009765625,2973.0,2971.0,2971.64990234375,2971.64990234375,13971
41,2024-04-09 09:56:00+05:30,2972.14990234375,2972.949951171875,2971.199951171875,2971.39990234375,2971.39990234375,8620
42,2024-04-09 09:57:00+05:30,2971.64990234375,2971.64990234375,2970.0,2971.0,2971.0,5091
43,2024-04-09 09:58:00+05:30,2971.0,2972.550048828125,2970.89990234375,2972.0,2972.0,3070
44,2024-04-09 09:59:00+05:30,2972.0,2972.449951171875,2970.0,2970.300048828125,2970.300048828125,3879
45,2024-04-09 10:00:00+05:30,2970.300048828125,2970.60009765625,2968.14990234375,2968.14990234375,2968.14990234375,5060
46,2024-04-09 10:01:00+05:30,2968.14990234375,2969.10009765625,2966.89990234375,2969.0,2969.0,5407
47,2024-04-09 10:02:00+05:30,2969.0,2969.85009765625,2968.0,2969.10009765625,2969.10009765625,3964
48,2024-04-09 10:03:00+05:30,2969.10009765625,2970.699951171875,2968.39990234375,2970.699951171875,2970.699951171875,3100
49,2024-04-09 10:04:00+05:30,2970.699951171875,2970.699951171875,2969.050048828125,2969.699951171875,2969.699951171875,4077
50,2024-04-09 10:05:00+05:30,2969.800048828125,2970.0,2969.699951171875,2969.89990234375,2969.89990234375,2639
51,2024-04-09 10:06:00+05:30,2969.75,2969.89990234375,2968.0,2968.0,2968.0,2903
52,2024-04-09 10:07:00+05:30,2968.199951171875,2968.199951171875,2965.85009765625,2966.60009765625,2966.60009765625,6864
53,2024-04-09 10:08:00+05:30,2966.300048828125,2968.800048828125,2965.64990234375,2968.199951171875,2968.199951171875,3232
54,2024-04-09 10:09:00+05:30,2968.550048828125,2968.800048828125,2968.10009765625,2968.35009765625,2968.35009765625,3056
55,2024-04-09 10:10:00+05:30,2968.35009765625,2968.5,2967.300048828125,2967.75,2967.75,1950
56,2024-04-09 10:11:00+05:30,2967.75,2967.949951171875,2967.199951171875,2967.5,2967.5,2518
57,2024-04-09 10:12:00+05:30,2967.25,2967.5,2965.39990234375,2965.699951171875,2965.699951171875,4260
58,2024-04-09 10:13:00+05:30,2965.699951171875,2965.949951171875,2964.0,2964.0,2964.0,11477
59,2024-04-09 10:14:00+05:30,2964.14990234375,2964.5,2963.550048828125,2964.35009765625,2964.35009765625,5952
60,2024-04-09 10:15:00+05:30,2964.5,2966.35009765625,2964.5,2965.5,2965.5,1706
61,2024-04-09 10:16:00+05:30,2965.10009765625,2965.89990234375,2963.5,2963.64990234375,2963.64990234375,6133
62,2024-04-09 10:17:00+05:30,2963.699951171875,2963.699951171875,2962.39990234375,2962.75,2962.75,8383
63,2024-04-09 10:18:00+05:30,2962.699951171875,2963.89990234375,2962.050048828125,2963.050048828125,2963.050048828125,4327
64,2024-04-09 10:19:00+05:30,2963.050048828125,2963.89990234375,2963.0,2963.0,2963.0,4082
65,2024-04-09 10:20:00+05:30,2963.0,2964.0,2962.050048828125,2962.199951171875,2962.199951171875,3733
66,2024-04-09 10:21:00+05:30,2962.199951171875,2962.949951171875,2961.5,2962.949951171875,2962.949951171875,7569
67,2024-04-09 10:22:00+05:30,2961.85009765625,2962.949951171875,2961.14990234375,2961.449951171875,2961.449951171875,4645
68,2024-04-09 10:23:00+05:30,2961.449951171875,2961.64990234375,2960.050048828125,2960.550048828125,2960.550048828125,7374
69,2024-04-09 10:24:00+05:30,2960.75,2962.0,2960.0,2962.0,2962.0,5657
70,2024-04-09 10:25:00+05:30,2962.199951171875,2963.550048828125,2962.199951171875,2962.60009765625,2962.60009765625,5259
71,2024-04-09 10:26:00+05:30,2963.5,2964.0,2963.5,2963.89990234375,2963.89990234375,6322
72,2024-04-09 10:27:00+05:30,2963.89990234375,2964.0,2963.60009765625,2963.60009765625,2963.60009765625,3480
73,2024-04-09 10:28:00+05:30,2963.64990234375,2964.0,2963.60009765625,2964.0,2964.0,2259
74,2024-04-09 10:29:00+05:30,2963.60009765625,2966.800048828125,2963.25,2966.050048828125,2966.050048828125,7660
75,2024-04-09 10:30:00+05:30,2966.75,2967.14990234375,2966.0,2966.949951171875,2966.949951171875,6912
76,2024-04-09 10:31:00+05:30,2966.949951171875,2968.0,2966.300048828125,2967.35009765625,2967.35009765625,2976
77,2024-04-09 10:32:00+05:30,2967.35009765625,2967.550048828125,2967.0,2967.300048828125,2967.300048828125,1387
78,2024-04-09 10:33:00+05:30,2967.35009765625,2967.550048828125,2966.89990234375,2967.35009765625,2967.35009765625,3523
79,2024-04-09 10:34:00+05:30,2967.5,2967.64990234375,2965.550048828125,2965.60009765625,2965.60009765625,6799
80,2024-04-09 10:35:00+05:30,2965.60009765625,2965.60009765625,2964.5,2965.0,2965.0,4241
81,2024-04-09 10:36:00+05:30,2964.60009765625,2965.0,2963.25,2963.64990234375,2963.64990234375,2378
82,2024-04-09 10:37:00+05:30,2963.64990234375,2965.60009765625,2963.64990234375,2965.60009765625,2965.60009765625,4602
83,2024-04-09 10:38:00+05:30,2965.60009765625,2967.300048828125,2965.35009765625,2966.25,2966.25,2458
84,2024-04-09 10:39:00+05:30,2966.199951171875,2967.0,2965.60009765625,2965.85009765625,2965.85009765625,4153
85,2024-04-09 10:40:00+05:30,2965.85009765625,2965.85009765625,2964.5,2965.300048828125,2965.300048828125,7033
86,2024-04-09 10:41:00+05:30,2965.39990234375,2965.39990234375,2965.300048828125,2965.300048828125,2965.300048828125,921
87,2024-04-09 10:42:00+05:30,2965.35009765625,2965.5,2965.300048828125,2965.449951171875,2965.449951171875,1037
88,2024-04-09 10:43:00+05:30,2965.35009765625,2965.5,2965.0,2965.449951171875,2965.449951171875,2734
89,2024-04-09 10:44:00+05:30,2965.449951171875,2966.0,2965.0,2966.0,2966.0,2304
90,2024-04-09 10:45:00+05:30,2966.0,2966.0,2964.60009765625,2964.85009765625,2964.85009765625,3468
91,2024-04-09 10:46:00+05:30,2964.85009765625,2964.85009765625,2963.550048828125,2963.550048828125,2963.550048828125,2585
92,2024-04-09 10:47:00+05:30,2963.64990234375,2963.64990234375,2963.0,2963.0,2963.0,2960
93,2024-04-09 10:48:00+05:30,2963.050048828125,2963.60009765625,2962.5,2962.64990234375,2962.64990234375,8491
94,2024-04-09 10:49:00+05:30,2962.64990234375,2962.64990234375,2960.10009765625,2960.10009765625,2960.10009765625,4497
95,2024-04-09 10:50:00+05:30,2960.60009765625,2960.60009765625,2958.39990234375,2958.39990234375,2958.39990234375,20245
96,2024-04-09 10:51:00+05:30,2958.0,2958.5,2958.0,2958.300048828125,2958.300048828125,8995
97,2024-04-09 10:52:00+05:30,2958.300048828125,2958.39990234375,2957.0,2958.39990234375,2958.39990234375,8773
98,2024-04-09 10:53:00+05:30,2957.800048828125,2958.39990234375,2957.39990234375,2957.5,2957.5,3496
99,2024-04-09 10:54:00+05:30,2957.89990234375,2958.0,2956.300048828125,2956.64990234375,2956.64990234375,4942
100,2024-04-09 10:55:00+05:30,2956.10009765625,2957.0,2956.0,2956.050048828125,2956.050048828125,10505
101,2024-04-09 10:56:00+05:30,2956.050048828125,2957.0,2954.39990234375,2954.550048828125,2954.550048828125,26601
102,2024-04-09 10:57:00+05:30,2954.949951171875,2956.25,2954.300048828125,2955.0,2955.0,6518
103,2024-04-09 10:58:00+05:30,2955.0,2957.800048828125,2955.0,2957.199951171875,2957.199951171875,9525
104,2024-04-09 10:59:00+05:30,2957.0,2959.800048828125,2957.0,2959.300048828125,2959.300048828125,2947
105,2024-04-09 11:00:00+05:30,2960.0,2960.0,2958.550048828125,2959.0,2959.0,2807
106,2024-04-09 11:01:00+05:30,2959.0,2959.5,2957.699951171875,2958.60009765625,2958.60009765625,4601
107,2024-04-09 11:02:00+05:30,2958.60009765625,2960.60009765625,2958.050048828125,2960.39990234375,2960.39990234375,5849
108,2024-04-09 11:03:00+05:30,2960.0,2961.0,2959.449951171875,2960.050048828125,2960.050048828125,2952
109,2024-04-09 11:04:00+05:30,2960.050048828125,2960.949951171875,2959.25,2960.10009765625,2960.10009765625,1698
110,2024-04-09 11:05:00+05:30,2960.0,2960.449951171875,2959.64990234375,2960.449951171875,2960.449951171875,1153
111,2024-04-09 11:06:00+05:30,2960.449951171875,2961.10009765625,2960.0,2960.0,2960.0,2843
112,2024-04-09 11:07:00+05:30,2960.800048828125,2961.300048828125,2959.050048828125,2959.300048828125,2959.300048828125,5777
113,2024-04-09 11:08:00+05:30,2959.0,2960.300048828125,2959.0,2959.199951171875,2959.199951171875,2959
114,2024-04-09 11:09:00+05:30,2959.199951171875,2959.25,2957.0,2957.0,2957.0,4429
115,2024-04-09 11:10:00+05:30,2957.0,2958.25,2957.0,2957.0,2957.0,3354
116,2024-04-09 11:11:00+05:30,2957.0,2958.199951171875,2956.89990234375,2956.949951171875,2956.949951171875,1368
117,2024-04-09 11:12:00+05:30,2956.949951171875,2958.0,2955.0,2955.0,2955.0,8771
118,2024-04-09 11:13:00+05:30,2954.85009765625,2957.0,2954.60009765625,2956.0,2956.0,5070
119,2024-04-09 11:14:00+05:30,2956.14990234375,2958.050048828125,2956.0,2956.0,2956.0,2882
120,2024-04-09 11:15:00+05:30,2956.89990234375,2956.89990234375,2955.699951171875,2956.10009765625,2956.10009765625,2405
121,2024-04-09 11:16:00+05:30,2956.10009765625,2958.0,2956.050048828125,2957.75,2957.75,2616
122,2024-04-09 11:17:00+05:30,2957.050048828125,2958.0,2956.5,2956.5,2956.5,1662
123,2024-04-09 11:18:00+05:30,2956.5,2957.25,2955.39990234375,2956.449951171875,2956.449951171875,8546
124,2024-04-09 11:19:00+05:30,2957.550048828125,2957.89990234375,2955.89990234375,2956.199951171875,2956.199951171875,5175
125,2024-04-09 11:20:00+05:30,2957.25,2958.050048828125,2956.199951171875,2958.0,2958.0,5166
126,2024-04-09 11:21:00+05:30,2957.449951171875,2958.0,2957.0,2957.25,2957.25,1431
127,2024-04-09 11:22:00+05:30,2957.85009765625,2957.85009765625,2955.89990234375,2956.14990234375,2956.14990234375,4770
128,2024-04-09 11:23:00+05:30,2957.35009765625,2958.60009765625,2956.550048828125,2958.0,2958.0,10718
129,2024-04-09 11:24:00+05:30,2958.0,2958.39990234375,2956.550048828125,2956.60009765625,2956.60009765625,3262
130,2024-04-09 11:25:00+05:30,2956.550048828125,2957.800048828125,2956.550048828125,2957.25,2957.25,1757
131,2024-04-09 11:26:00+05:30,2957.25,2958.0,2957.25,2957.5,2957.5,1384
132,2024-04-09 11:27:00+05:30,2957.5,2959.199951171875,2957.300048828125,2959.199951171875,2959.199951171875,4726
133,2024-04-09 11:28:00+05:30,2958.050048828125,2959.25,2958.0,2958.60009765625,2958.60009765625,1332
134,2024-04-09 11:29:00+05:30,2958.550048828125,2958.85009765625,2957.5,2957.5,2957.5,3164
135,2024-04-09 11:30:00+05:30,2957.5,2958.0,2955.550048828125,2955.550048828125,2955.550048828125,6636
136,2024-04-09 11:31:00+05:30,2955.050048828125,2957.10009765625,2955.0,2956.199951171875,2956.199951171875,4949
137,2024-04-09 11:32:00+05:30,2956.199951171875,2958.0,2956.199951171875,2956.449951171875,2956.449951171875,2745
138,2024-04-09 11:33:00+05:30,2956.39990234375,2957.0,2956.0,2956.050048828125,2956.050048828125,4007
139,2024-04-09 11:34:00+05:30,2956.050048828125,2957.39990234375,2956.0,2956.35009765625,2956.35009765625,1300
140,2024-04-09 11:35:00+05:30,2956.35009765625,2957.35009765625,2956.14990234375,2956.85009765625,2956.85009765625,1533
141,2024-04-09 11:36:00+05:30,2957.199951171875,2958.0,2956.10009765625,2956.89990234375,2956.89990234375,5284
142,2024-04-09 11:37:00+05:30,2956.89990234375,2958.0,2956.89990234375,2957.85009765625,2957.85009765625,4614
143,2024-04-09 11:38:00+05:30,2957.550048828125,2958.449951171875,2957.35009765625,2958.25,2958.25,1564
144,2024-04-09 11:39:00+05:30,2958.25,2959.0,2958.050048828125,2958.199951171875,2958.199951171875,2448
145,2024-04-09 11:40:00+05:30,2958.949951171875,2959.0,2957.35009765625,2958.449951171875,2958.449951171875,4075
146,2024-04-09 11:41:00+05:30,2958.449951171875,2959.0,2957.5,2958.300048828125,2958.300048828125,2198
147,2024-04-09 11:42:00+05:30,2958.800048828125,2958.800048828125,2957.050048828125,2957.050048828125,2957.050048828125,2849
148,2024-04-09 11:43:00+05:30,2957.050048828125,2958.949951171875,2957.050048828125,2957.949951171875,2957.949951171875,1922
149,2024-04-09 11:44:00+05:30,2958.64990234375,2959.199951171875,2957.25,2958.699951171875,2958.699951171875,4123
150,2024-04-09 11:45:00+05:30,2958.699951171875,2959.199951171875,2957.550048828125,2957.85009765625,2957.85009765625,2354
151,2024-04-09 11:46:00+05:30,2957.85009765625,2958.949951171875,2957.050048828125,2957.550048828125,2957.550048828125,2199
152,2024-04-09 11:47:00+05:30,2957.550048828125,2958.0,2956.300048828125,2956.300048828125,2956.300048828125,5823
153,2024-04-09 11:48:00+05:30,2957.35009765625,2957.75,2956.199951171875,2957.75,2957.75,2664
154,2024-04-09 11:49:00+05:30,2957.14990234375,2958.0,2956.64990234375,2957.10009765625,2957.10009765625,2293
155,2024-04-09 11:50:00+05:30,2957.5,2957.800048828125,2956.14990234375,2956.699951171875,2956.699951171875,1084
156,2024-04-09 11:51:00+05:30,2956.199951171875,2956.75,2956.199951171875,2956.300048828125,2956.300048828125,2136
157,2024-04-09 11:52:00+05:30,2956.300048828125,2956.699951171875,2956.10009765625,2956.5,2956.5,1537
158,2024-04-09 11:53:00+05:30,2956.0,2957.0,2955.10009765625,2956.449951171875,2956.449951171875,11197
159,2024-04-09 11:54:00+05:30,2952.0,2952.85009765625,2950.0,2951.35009765625,2951.35009765625,73253
160,2024-04-09 11:55:00+05:30,2950.050048828125,2952.75,2950.050048828125,2951.75,2951.75,5371
161,2024-04-09 11:56:00+05:30,2952.75,2953.60009765625,2952.10009765625,2953.60009765625,2953.60009765625,8815
162,2024-04-09 11:57:00+05:30,2953.35009765625,2954.89990234375,2953.0,2954.89990234375,2954.89990234375,3641
163,2024-04-09 11:58:00+05:30,2954.25,2955.10009765625,2954.0,2954.550048828125,2954.550048828125,3556
164,2024-04-09 11:59:00+05:30,2954.25,2955.550048828125,2954.25,2954.64990234375,2954.64990234375,2469
165,2024-04-09 12:00:00+05:30,2954.64990234375,2956.0,2954.60009765625,2954.949951171875,2954.949951171875,2400
166,2024-04-09 12:01:00+05:30,2954.60009765625,2955.25,2954.0,2954.550048828125,2954.550048828125,3242
167,2024-04-09 12:02:00+05:30,2954.050048828125,2955.0,2954.0,2955.0,2955.0,3515
168,2024-04-09 12:03:00+05:30,2954.800048828125,2954.800048828125,2951.14990234375,2953.35009765625,2953.35009765625,13991
169,2024-04-09 12:04:00+05:30,2953.35009765625,2954.199951171875,2952.35009765625,2952.85009765625,2952.85009765625,1851
170,2024-04-09 12:05:00+05:30,2952.85009765625,2953.300048828125,2952.199951171875,2953.0,2953.0,3404
171,2024-04-09 12:06:00+05:30,2952.199951171875,2952.199951171875,2950.050048828125,2951.0,2951.0,13673
172,2024-04-09 12:07:00+05:30,2950.5,2951.14990234375,2950.199951171875,2951.0,2951.0,2420
173,2024-04-09 12:08:00+05:30,2950.699951171875,2951.64990234375,2950.699951171875,2951.39990234375,2951.39990234375,1965
174,2024-04-09 12:09:00+05:30,2951.39990234375,2952.0,2951.0,2951.199951171875,2951.199951171875,3081
175,2024-04-09 12:10:00+05:30,2951.199951171875,2952.0,2951.0,2951.39990234375,2951.39990234375,2916
176,2024-04-09 12:11:00+05:30,2951.39990234375,2951.449951171875,2951.050048828125,2951.14990234375,2951.14990234375,4044
177,2024-04-09 12:12:00+05:30,2951.050048828125,2951.14990234375,2947.699951171875,2949.5,2949.5,24525
178,2024-04-09 12:13:00+05:30,2948.89990234375,2949.60009765625,2947.0,2948.199951171875,2948.199951171875,6930
179,2024-04-09 12:14:00+05:30,2948.199951171875,2948.5,2947.800048828125,2948.5,2948.5,2717
180,2024-04-09 12:15:00+05:30,2948.5,2948.64990234375,2947.0,2947.050048828125,2947.050048828125,6227
181,2024-04-09 12:16:00+05:30,2947.0,2949.25,2946.0,2949.199951171875,2949.199951171875,8578
182,2024-04-09 12:17:00+05:30,2948.050048828125,2949.89990234375,2948.050048828125,2949.89990234375,2949.89990234375,3456
183,2024-04-09 12:18:00+05:30,2949.89990234375,2949.89990234375,2947.050048828125,2947.050048828125,2947.050048828125,9873
184,2024-04-09 12:19:00+05:30,2946.89990234375,2946.949951171875,2945.949951171875,2946.60009765625,2946.60009765625,4720
185,2024-04-09 12:20:00+05:30,2946.60009765625,2947.35009765625,2946.0,2946.0,2946.0,5054
186,2024-04-09 12:21:00+05:30,2946.14990234375,2946.14990234375,2945.199951171875,2945.39990234375,2945.39990234375,2857
187,2024-04-09 12:22:00+05:30,2945.60009765625,2946.050048828125,2945.050048828125,2946.0,2946.0,5755
188,2024-04-09 12:23:00+05:30,2946.199951171875,2946.75,2945.800048828125,2946.25,2946.25,2531
189,2024-04-09 12:24:00+05:30,2946.35009765625,2946.39990234375,2945.0,2945.0,2945.0,4094
190,2024-04-09 12:25:00+05:30,2945.0,2946.64990234375,2945.0,2946.39990234375,2946.39990234375,6381
191,2024-04-09 12:26:00+05:30,2946.64990234375,2947.39990234375,2945.699951171875,2947.050048828125,2947.050048828125,3105
192,2024-04-09 12:27:00+05:30,2947.050048828125,2947.050048828125,2945.0,2946.050048828125,2946.050048828125,7994
193,2024-04-09 12:28:00+05:30,2946.050048828125,2946.10009765625,2945.050048828125,2945.050048828125,2945.050048828125,3308
194,2024-04-09 12:29:00+05:30,2945.050048828125,2945.39990234375,2943.60009765625,2945.0,2945.0,19579
195,2024-04-09 12:30:00+05:30,2945.0,2945.25,2943.050048828125,2943.050048828125,2943.050048828125,7930
196,2024-04-09 12:31:00+05:30,2943.0,2943.550048828125,2942.89990234375,2943.0,2943.0,941
197,2024-04-09 12:32:00+05:30,2943.5,2943.5,2942.25,2942.550048828125,2942.550048828125,7028
198,2024-04-09 12:33:00+05:30,2942.5,2942.89990234375,2942.0,2942.0,2942.0,4604
199,2024-04-09 12:34:00+05:30,2942.050048828125,2942.050048828125,2940.0,2940.0,2940.0,14011
200,2024-04-09 12:35:00+05:30,2940.050048828125,2940.14990234375,2937.550048828125,2937.89990234375,2937.89990234375,21675
201,2024-04-09 12:36:00+05:30,2937.800048828125,2939.25,2936.550048828125,2939.10009765625,2939.10009765625,11080
202,2024-04-09 12:37:00+05:30,2938.75,2940.0,2937.550048828125,2937.949951171875,2937.949951171875,11864
203,2024-04-09 12:38:00+05:30,2938.0,2938.800048828125,2936.10009765625,2938.050048828125,2938.050048828125,4152
204,2024-04-09 12:39:00+05:30,2938.10009765625,2940.0,2937.0,2937.0,2937.0,17281
205,2024-04-09 12:40:00+05:30,2937.25,2938.5,2936.60009765625,2937.85009765625,2937.85009765625,6987
206,2024-04-09 12:41:00+05:30,2937.60009765625,2939.699951171875,2937.550048828125,2938.449951171875,2938.449951171875,3886
207,2024-04-09 12:42:00+05:30,2938.35009765625,2940.0,2938.0,2939.89990234375,2939.89990234375,6457
208,2024-04-09 12:43:00+05:30,2939.0,2939.949951171875,2938.699951171875,2938.75,2938.75,3445
209,2024-04-09 12:44:00+05:30,2940.39990234375,2940.39990234375,2940.0,2940.10009765625,2940.10009765625,10432
210,2024-04-09 12:45:00+05:30,2940.14990234375,2940.25,2940.0,2940.25,2940.25,8847
211,2024-04-09 12:46:00+05:30,2940.10009765625,2940.25,2940.050048828125,2940.10009765625,2940.10009765625,210
212,2024-04-09 12:47:00+05:30,2940.25,2940.25,2940.0,2940.14990234375,2940.14990234375,6924
213,2024-04-09 12:48:00+05:30,2940.25,2942.35009765625,2940.14990234375,2942.050048828125,2942.050048828125,4204
214,2024-04-09 12:49:00+05:30,2941.5,2942.300048828125,2941.5,2942.14990234375,2942.14990234375,3849
215,2024-04-09 12:50:00+05:30,2942.0,2942.75,2941.85009765625,2941.89990234375,2941.89990234375,16739
216,2024-04-09 12:51:00+05:30,2941.89990234375,2943.10009765625,2941.550048828125,2941.699951171875,2941.699951171875,7486
217,2024-04-09 12:52:00+05:30,2942.050048828125,2942.10009765625,2940.5,2940.5,2940.5,2348
218,2024-04-09 12:53:00+05:30,2940.5,2940.699951171875,2940.10009765625,2940.35009765625,2940.35009765625,3100
219,2024-04-09 12:54:00+05:30,2940.10009765625,2940.300048828125,2940.10009765625,2940.199951171875,2940.199951171875,2486
220,2024-04-09 12:55:00+05:30,2940.14990234375,2941.39990234375,2940.14990234375,2940.949951171875,2940.949951171875,4131
221,2024-04-09 12:56:00+05:30,2940.949951171875,2940.949951171875,2940.0,2940.10009765625,2940.10009765625,3089
222,2024-04-09 12:57:00+05:30,2940.10009765625,2940.14990234375,2940.0,2940.10009765625,2940.10009765625,4261
223,2024-04-09 12:58:00+05:30,2940.050048828125,2940.14990234375,2939.0,2939.0,2939.0,4553
224,2024-04-09 12:59:00+05:30,2938.800048828125,2938.800048828125,2936.5,2937.14990234375,2937.14990234375,5356
225,2024-04-09 13:00:00+05:30,2937.14990234375,2937.14990234375,2936.0,2936.199951171875,2936.199951171875,4797
226,2024-04-09 13:01:00+05:30,2936.14990234375,2936.64990234375,2935.0,2936.64990234375,2936.64990234375,11945
227,2024-04-09 13:02:00+05:30,2936.64990234375,2938.449951171875,2936.0,2938.14990234375,2938.14990234375,7128
228,2024-04-09 13:03:00+05:30,2938.0,2940.0,2937.449951171875,2939.199951171875,2939.199951171875,6023
229,2024-04-09 13:04:00+05:30,2939.10009765625,2940.949951171875,2939.10009765625,2940.10009765625,2940.10009765625,5967
230,2024-04-09 13:05:00+05:30,2940.050048828125,2940.10009765625,2939.199951171875,2940.050048828125,2940.050048828125,6986
231,2024-04-09 13:06:00+05:30,2940.0,2940.050048828125,2939.449951171875,2940.050048828125,2940.050048828125,5580
232,2024-04-09 13:07:00+05:30,2940.0,2940.10009765625,2940.0,2940.0,2940.0,2817
233,2024-04-09 13:08:00+05:30,2940.050048828125,2940.10009765625,2940.0,2940.0,2940.0,2388
234,2024-04-09 13:09:00+05:30,2940.0,2940.949951171875,2939.550048828125,2940.0,2940.0,6656
235,2024-04-09 13:10:00+05:30,2940.0,2940.10009765625,2940.0,2940.10009765625,2940.10009765625,2034
236,2024-04-09 13:11:00+05:30,2940.0,2940.14990234375,2939.550048828125,2940.14990234375,2940.14990234375,6867
237,2024-04-09 13:12:00+05:30,2940.14990234375,2940.14990234375,2939.5,2940.0,2940.0,3079
238,2024-04-09 13:13:00+05:30,2940.0,2940.10009765625,2939.050048828125,2939.89990234375,2939.89990234375,3313
239,2024-04-09 13:14:00+05:30,2940.050048828125,2940.10009765625,2939.0,2940.0,2940.0,4575
240,2024-04-09 13:15:00+05:30,2940.0,2940.050048828125,2939.050048828125,2940.0,2940.0,8890
241,2024-04-09 13:16:00+05:30,2940.0,2940.050048828125,2939.10009765625,2940.050048828125,2940.050048828125,5267
242,2024-04-09 13:17:00+05:30,2940.10009765625,2940.89990234375,2939.64990234375,2940.050048828125,2940.050048828125,5262
243,2024-04-09 13:18:00+05:30,2940.050048828125,2940.10009765625,2936.0,2936.199951171875,2936.199951171875,14415
